EVT_91405_OPTIONA;Welcome home!;
EVT_91406_NAME;Dmitri Dontsov Deported From Galicia-Lodomeria;
EVT_91406_DESC;Dmitri Dontsov, an ideologist of Ukrainian nationalism has been deported from Galicia, where he had urged the Ukrainians to fight against the pro-Polish government. Now he claims that the crisis exposed the weakness of our government and that`s why Ukraine should be ruled by the real Ukrainian patriots. His slogan 'Ukraine for the Ukrainians' is attractive to many citizens, especially in Western Ukraine. This could be dangerous for the cabinet since we've already lost considerable support in the East.;
EVT_91406_OPTIONA;Em...Welcome home...;
EVT_91407_NAME;Khrushchev Criticizes the Ukrainian government.;
EVT_91407_DESC;Nikita Khrushchev, a prominent Ukrainian social-democrat, has opened the 3rd Congress of the Ukrainian Syndicalist Party. He demands that the government uses extreme measures to defend the workers and peasants from poverty. To further this he has proposed a new programme of social reforms, which should help Ukraine overcome this crisis. He is going to present his plan in the Rada.;
EVT_91407_OPTIONA;Extreme measures? Hmm... sounds like BOLSHEVISM!;
EVT_91408_NAME;Khrushchev's Speech;
EVT_91408_DESC;As one of the few Social Democrats in the Rada, Nikita Khrushchev wields an extremely powerful influence over the Ukrainian peasantry.  He has taken advantage of our troubles in a recent speech, where he has called openly for sweeping land reforms, an extension of the electoral franchise and an end to landlord dominance in the countryside.  These demands are extremely popular amongst the lower classes, and are giving them dangerous ideas...;
EVT_91408_OPTIONA;Arrest Khrushchev, dissolve the Rada and restore the Hetmanate;
EVT_91408_OPTIONB;Dismiss Skorapadsky and invite Khrushchev to head a popular government;
EVT_91408_OPTIONC;Guarantee free elections - we need time to consider every aspect;
EVT_91408_OPTIOND;There is no need for drastic action just yet;
EVT_91428_NAME;Ukrainian Recovery;
EVT_91428_DESC;Though Khrushchev was arrested, social problems still provoke political instability. A lot of young workers and peasants join the syndicalist, nationalist or Russian separatist movements and groups. If we want to save Ukraine from the worst, we should start a recovery programme. The most important aim is to help the poorest grain-growers in the Central Ukraine. The majority of the population still can`t use electricity in their houses. Something must be done.;
EVT_91428_OPTIONA;Borrow money from Germany;
EVT_91428_OPTIONB;We can use our own resources. Time to increase taxes.;
EVT_91428_OPTIONC;We're fine as it is!;
EVT_91429_NAME;Ukraine Request Recovery Aid;
EVT_91429_DESC;The Ukrainian government asked us for a loan, which they want to use for the electrification of the the poorest grain-growers. The situation in Ukraine is unstable and it is important to help our ally.;
EVT_91429_OPTIONA;Very well grant them the money;
EVT_91429_OPTIONB;Who cares?;
EVT_91430_NAME;Germany Grants Us a Loan!;
EVT_91430_DESC;The German Empire has accepted our request! Now we can invest this money into the electrification of the villages in Central Ukraine. It is, after all, a much better place to invest than Eastern Poland!;
EVT_91430_OPTIONA;Germany is truly our friend and protector!;
EVT_91431_NAME;The Electrification is Complete!;
EVT_91431_DESC;Our government could finally electrify all the villages in Central Ukraine. As a result our peasants will be able to produce more agricultural goods and supplies. Ukraine has finally begun to recover from Black Monday.;
EVT_91431_OPTIONA;Great!;
EVT_91432_NAME;Germany Has Declined to Grant Us a Loan!;
EVT_91432_DESC;The German Empire is not going to help us with investment. We must either increase our taxes or abandon this plan.;
EVT_91432_OPTIONA;We can use our own resources. Time to raise the taxes.;
EVT_91432_OPTIONB;These reforms weren't necessary anyway...;
EVT_91433_NAME;The Electrification is Complete!;
EVT_91433_DESC;Our government has finally been able to electrify all the villages in Central Ukraine. As a result our peasants will be able to produce more agricultural goods and supplies. Ukraine has started to recover from Black Monday.;
EVT_91433_OPTIONA;Great!;
EVT_91434_NAME;Ukrainian Industry;
EVT_91434_DESC;We have improved the situation in Central Ukraine - it`s time to do something in the Eastern part of the Ukraine. A lot of workers have joined the syndicalists or different separatist movenments, because our state can`t guarantee workplaces for them. All these factories, built by the Tsarist government, should be modernized as fast as we can. But we need investments!;
EVT_91434_OPTIONA;Borrow money from Berlin. Again.;
EVT_91434_OPTIONB;Use our own taxes;
EVT_91434_OPTIONC;This is too expensive...;
EVT_91435_NAME;Another Ukrainian Loan;
EVT_91435_DESC;The Ukrainian government asked us for a loan again, which they want to use for the industrialization of the Eastern part of the Ukraine. But the size of this loan is much bigger than the one before. Will we help our ally?;
EVT_91435_OPTIONA;Very well, give them the money.;
EVT_91435_OPTIONB;There is a crisis in Germany, you know;
EVT_91436_NAME;Germany Has Granted Us Another Loan;
EVT_91436_DESC;The German Empire has accepted our request! Now we can invest this money into the industrialization of Eastern Ukraine. It should help us to defeat the syndicalist movements there.;
EVT_91436_OPTIONA;Very well;
EVT_91437_NAME;Industrialization of Eastern Ukraine Complete;
EVT_91437_DESC;The workers of Eastern Ukraine have got new workplaces. As a result a majority of the population has become loyal to us. We have recovered from Black Monday and defeated all the syndicalist trade unions in the East!;
EVT_91437_OPTIONA;Great!;
EVT_91438_NAME;Germany Has Declined To Grant Us a Second Loan!;
EVT_91438_DESC;Germany Empire is not going to help us with investment. We must either increase our taxes or abandon this plan.;
EVT_91438_OPTIONA;We can use our own resources. Time to increase taxes.;
EVT_91438_OPTIONB;Too damn expensive!;
EVT_91439_NAME;Fraud in the Treasury!;
EVT_91439_DESC;Taxes, which we decided to raise, were partially plundered by officials in the Ministry of Finance. If we want to finish our industrialization in full, we should increase taxes again or wait approximately 2,5 years to collect the necessary sum of money.;
EVT_91439_OPTIONA;Collect the taxes now!;
EVT_91439_OPTIONB;We are not going to force events.;
EVT_91440_NAME;The Industrialization of Eastern Ukraine is Complete;
EVT_91440_DESC;The workers of Eastern Ukraine have got new workplaces. As a result a majority of the population has become loyal to us. We have recovered from Black Monday and defeated all the syndicalist trade unions in the East!;
EVT_91440_OPTIONA;Great!;
EVT_91441_NAME;Poverty Amongst the Peasants;
EVT_91441_DESC;Our government collected additional taxes too harshly which has led to a second crisis amongst the farmers. Our Industrialization ended with a total failure, the situation in Ukraine is even worse than before!;
EVT_91441_OPTIONA;These damned thieves in the government! Hang them high!;
EVT_91442_NAME;Plots in the Kingdom of the Ukraine!;
EVT_91442_DESC;Though the leadership of the Ukrainian syndicalist party has been arrested, our economical policy didn't calm the population of our country. Amidst the commotion, the Ukrainian nationalists and the pro-Russian groups have decided to launch a plot against Hetman Skoropadsky. The government have lost the remains of the support and the citizens in Kiev are waiting for the new authority.;
EVT_91442_OPTIONA;'Faith and Nation' takes control of the apparatus of state!;
EVT_91442_OPTIONB;Dontsov and his Sich Riflemen secure the capital!;
EVT_91443_NAME;The Language Issue;
EVT_91443_DESC;Nikita Khrushchev has headed the government during the strongest crisis since 1918. But before improving the economical problems, Nikita Khrushchev has to do something about the pro-Russian movements, which try to influence our electorate in the most industrial-developed parts of Ukraine. One of the biggest domestic problems existing in Ukraine is the language question. De-facto the Russian language is used by majority of the population, but the usage is prohibited in the state institutions.;
EVT_91443_OPTIONA;Make Russian the second official state language.;
EVT_91443_OPTIONB;Arrest the pro-Russian leaders.;
EVT_91444_NAME;National-Syndicalists Protest!;
EVT_91444_DESC;Notable Ukrainian National-Syndicalists Vlas Chubar and Alexander Shumsky oppose Khrushchev`s decision to allow the usage of the Russian language in the state institutions. They claim that this decision won`t unify our country and that free usage of the Russian language will lead to the growth of the separatist organisations in the Southern and Eastern Ukrainian regions.;
EVT_91444_OPTIONA;Millions of our workers don`t think so.;
EVT_91444_OPTIONB;All right, all right. Restore the status quo;
EVT_91445_NAME;Pro-Russian Leaders Stir Up Trouble;
EVT_91445_DESC;Unfortunately leaders of the different pro-Russian movements escaped from Ukraine. Mikhail Bulgakov announced, that 'Faith and Nation' is ready to fight for the rights of the Russians in Ukraine. Maybe we have made a big mistake.;
EVT_91445_OPTIONA;Another problem!;
EVT_91446_NAME;Confrontation with 'Kulaks';
EVT_91446_DESC;'Kulaks' or 'Kurkuls' is a category of relatively affluent farmers who are able to hire a lot of the poorest peasants and thus earn an enormous amount of money. Of course, they are hated by the majority of the peasants, but they are the only group of the farmers who are able to fulfil our consumer needs. At first Khrushchev wanted to divide their lands between other peasants, but maybe it is too dangerous for our weak economy?;
EVT_91446_OPTIONA;Raise their taxes. For now...;
EVT_91446_OPTIONB;Initiate land redistribution!;
EVT_91447_NAME;Profits From Increased Taxation on the Kulaks;
EVT_91447_DESC;Our decision to raise taxes on the 'Kulaks' and to spend this money on the poorest peasants led to stabilisation of our agriculture. 60-70% of the state and private farms are now self-supporting. As a result we can solve other, more difficult problems in our economy, because we have support in the villages and farms.;
EVT_91447_OPTIONA;That`s great.;
EVT_91448_NAME;Another Crisis!;
EVT_91448_DESC;Our government's decision to divide the property of the Kulaks has led to a second crisis amongst the farmers. Our Collectivization ended in a total failure, the situation in Ukraine is even worse than before!;
EVT_91448_OPTIONA;Syndicalism doesn't always work;
EVT_91449_NAME;The Fate of the Ukrainian Monarchy;
EVT_91449_DESC;His Majesty King Vasily I Vyshyvaniy gave Nikita Khrushchev extensive powers in a bid to control the revolutionary forces sweeping the country.  Now that Khrushchev's initial program has been implemented, many interest groups within Ukraine are asking for Royal Power to intervene to create a more sustainable order.;
EVT_91449_OPTIONA;The landlords have given up enough, and want to return to the old ways;
EVT_91449_OPTIONB;The bourgeoisie like liberty, but would prefer a less radical government;
EVT_91449_OPTIONC;The poor love Khrushchev, but hate the King!  Long live the Republic!;
EVT_91449_OPTIOND;Perhaps the best option would be to compromise, and keep Khrushchev at the helm;
EVT_91450_NAME;Social Chaos in the Ukraine!;
EVT_91450_DESC;Distressing news - conditions in the countryside have driven our peasants into radicalism!  They are expropriating the estates of absentee proprietors for themselves, and there are even cases of resident landlords being lynched.  Law and order has broken down, and the King is burned in effigy!  Worse, our urban workers are rallying behind the cause, and there are daily demonstrations on the streets of Kiev calling for a Ukrainian Social Republic!;
EVT_91450_OPTIONA;Send in the army and crush all who oppose the Royal Will!;
EVT_91450_OPTIONB;The Government Collapses and Khrushchev takes over the Republic;
EVT_91451_NAME;New Ukrainian Foreign Policy;
EVT_91451_DESC;Now that Khrushchev is firmly in control of Ukraine, it is perhaps time to reconsider the country's foreign policy commitments.  Integration within Germany's Mitteleuropa is no longer as beneficial as it initially was, and there are other powers which share our ideological values.;
EVT_91451_OPTIONA;We will orientate towards the Syndicalist powers;
EVT_91451_OPTIONB;We shall stay within the German sphere of influence;
EVT_91451_OPTIONC;We shall build Socialism in the Ukraine by ourselves;
EVT_91452_NAME;Revolution in the Breadbasket of Mitteleuropa!;
EVT_91452_DESC;The treacherous Ukrainians have deserted our alliance! Many hotheads in the general staff suggest military action to punish the Ukraine, however, doing so would be extremely unwise as Ukraine possesses one of the largest armed forces in Europe. Instead members of the Abwehr suggest that we use our ties with many important members of the Ukrainian armed forces to instigate a coup. How shall we react to this betrayal?;
EVT_91452_OPTIONA;There is nothing we can do...;
EVT_91452_OPTIONB;Covert operations will be good enough.;
EVT_91452_OPTIONC;Such betrayal will not be tolerated !;
EVT_91453_NAME;German Military Mission Leaves the Ukraine;
EVT_91453_DESC;Following our decision to leave the hated Mitteleuropa System, the German military mission present in country since 1918 finally left!;
EVT_91453_OPTIONA;Finally they leave !;
EVT_91454_NAME;Foreign policy;
EVT_91454_DESC;With Ukraine finally free from German capitalist oppression we can now freely decide our stance towards the international community. While many are arguing for immediate alliance with other Syndicalist nations, it might be wise to remain neutral to rebuild our country.;
EVT_91454_OPTIONA;We must join arms with France;
EVT_91454_OPTIONB;Isolationism, we must organize our country;
EVT_91455_NAME;Ukraine Wants to Join the International;
EVT_91455_DESC;The government of the Ukraine has announced recently that they want to join the Syndicalist bloc. It's not a sudden move because pro-Syndicalist policy is popular in many circles including the government and army. Do we want Ukrainian workers and peasants joining the crusade against bloodthirsty Germans and rotten imperialist Canadian pigs?;
EVT_91455_OPTIONA;Yes! We shall envelop the hated Bosche!;
EVT_91455_OPTIONB;Rather not.;
EVT_91956_NAME;We Join the International;
EVT_91956_DESC;The French and British are happy to see us joining the common cause - destroying the evil imperialists. Now we are part of the Syndicalist bloc.;
EVT_91956_OPTIONA;This time we will win!;
EVT_91457_NAME;Attempt at a Military Coup;
EVT_91457_DESC;German agitators with the help of reactionary officers and a part of the armed forces, have launched a coup against our government and are trying to restore the pro-German regime in Ukraine. The country is in chaos, how will the situation develop?;
EVT_91457_OPTIONA;The reactionary putschists secure the capital!;
EVT_91457_OPTIONB;Red militias defend the capital!;
EVT_91458_NAME;Military Coup in the Ukraine;
EVT_91458_DESC;Members of German military mission together with parts of the Ukrainian armed forces have successfully seized control of Kiev, overthrowing the Ukrainian Socialist government and replacing it with one loyal to the German Empire. We have once again secured Ukraine as a member of Mitteleuropa and prevented the expansion of Syndicalist influence!;
EVT_91458_OPTIONA;Excellent!;
EVT_91459_NAME;Military Coup in the Ukraine Failed;
EVT_91459_DESC;Our attempt to replace the government in Ukraine with one loyal to our state has failed miserably. What shall we do now?;
EVT_91459_OPTIONA;There is nothing we can do...;
EVT_91459_OPTIONB;War will solve this !;
EVT_91460_NAME;New Ukrainian Foreign Policy;
EVT_91460_DESC;Now that Khrushchev was overthrown by conservatives, it is perhaps time to reconsider the country's foreign policy commitments, which were shaped during the brief rule of Khrushchev. The only way to secure our independence in this unstable is to ally with the German Empire once again....;
EVT_91460_OPTIONA;Isolationism will protect the Ukraine!;
EVT_91460_OPTIONB;We will orientate towards Mitteleuropa once again!;
EVT_91461_NAME;Ukraine wants to return to Mitteleuropa!;
EVT_91461_DESC;Conservative members of Ukrainian society have overthrown Khrushchev and his Socialists. Now the new Ukrainian government wants to once again join our alliance in order to protect the independence of their state. Do we want to allow Ukraine to re-join our alliance?;
EVT_91461_OPTIONA;Welcome back !;
EVT_91461_OPTIONB;They betrayed us once, they will do so again!;
EVT_91462_NAME;German military mission returns to Ukraine;
EVT_91462_DESC;Following our decision to once again realign with Mitteleuropa, the German military mission that has been forcefully removed from our homeland returns to oversee the training of our armed forces and help us reform them into a truly modern fighting force!;
EVT_91462_OPTIONA;Welcome back !;
EVT_91463_NAME;Donbass Industry;
EVT_91463_DESC;After a long period of political turbulence, the situation in Ukraine is more or less stable. Khrushchev now has a good chance to continue his reforms. His long-term aim is to develop industry in the East of Ukraine. We can just re-open old factories and modernize them a little or launch a formation of a new industrial region. Which way seems to be more profitable?;
EVT_91463_OPTIONA;Invest money in our old factories;
EVT_91463_OPTIONB;Direct state funds to create new factories!;
EVT_91464_NAME;Donbass Industry;
EVT_91464_DESC;Our long-term programme of the formation of the new industrial region was successful. We have raised our industrial capacity and are ready now to take part in the international politics as an independent country.;
EVT_91464_OPTIONA;Perfect, just perfect;
EVT_91465_NAME;Free Elections in the Ukraine;
EVT_91465_DESC;Pavel Skoropadsky has decided to hold free elections in Ukraine, but opinion polls show that the Ukrainian syndicalist party led by Khrushchev will easily win these elections - resulting in Pavel Skoropadsky losing his post. Maybe we should reach an agreement with the pro-Russian and Nationalist forces to save Ukraine from Syndicalism?;
EVT_91465_OPTIONA;Strike a bargain with the rightist parties against Khrushchev;
EVT_91465_OPTIONB;The elections must go ahead without interference!;
EVT_91466_NAME;The Coalition Wins!;
EVT_91466_DESC;'Ukrainian democratic Party', 'Faith and Nation' (FN) and 'Organization of the Ukrainian Nationalists' (OUN) got a majority in the new Ukrainian Parlament. It means, that Syndicalism is no more a treat for us, but now we have take into account the absolutely different interests of the Russians and Ukrainian Nationalists. According to our previous agreement, 'FN' will get Ministry of Economics and 'OUN' Foreign Ministry.;
EVT_91466_OPTIONA;An agreement is an agreement;
EVT_91467_NAME;Syndicalists Win!;
EVT_91467_DESC;'Ukrainian Syndicalist Party' led by Nikita Khrushchev predictably won these elections. It means, that Pavel Skoropadsky doesn't play an important role in the Ukrainian politics any more. Khrushchev is ready to show his programme to our King.;
EVT_91467_OPTIONA;Goodbye Skoropadsky;
EVT_91468_NAME;'FN' and 'OUN' Commence Reforms;
EVT_91468_DESC;Members of 'Faith and Nation' and 'Organization of the Ukrainian nationalists' have begun to replace old officials of the Hetman`s period in the regions. Surprisingly, it has had a positive effect on our economy, because new local governments are ready to solve problems of their towns and villages.;
EVT_91468_OPTIONA;Hmmm, I thought we would have more problems;
EVT_91469_NAME;An Heir to King Vasily?;
EVT_91469_DESC;Unfortunately, our King has no children and as such he has to choose his successor. Only two candidatures are considered by the government and ministers - the nephew of Vasily, Leo Stefan Habsburg and Daniil Skoropadsky, son of our Hetman. 'FN' and 'OUN' support Daniil as they believe he will weaken Ukrainian dependence on Mitteleuropa. Leo has support only from Skoropadsky`s opponents and employers, who have connections with Germany and Austria. Whom will we choose?;
EVT_91469_OPTIONA;Leo Stefan Habsburg!;
EVT_91469_OPTIONB;Daniil Skoropadsky!;
EVT_91470_NAME;An Heir to King Vasily?;
EVT_91470_DESC;Unfortunately, our King has no children and as such he has to choose his successor. Only two candidatures are considered by the government and ministers - the nephew of Vasily, Leo Stefan Habsburg and Daniil Skoropadsky, son of our Hetman. 'FN' and 'OUN' support Daniil as they believe he will weaken Ukrainian dependence on Mitteleuropa. Leo has support only from Skoropadsky`s opponents and employers, who have connections with Germany and Austria. Whom will we choose?;
EVT_91470_OPTIONA;Leo Stefan Habsburg!;
EVT_91470_OPTIONB;Daniil Skoropadsky!;
EVT_91471_NAME;A New Minister of Security?;
EVT_91471_DESC;Igor Kistyakovsky, who has been our minister of Security since 1918, had to retire from his post because of his poor health. 'Faith and Nation' and 'Organization of the Ukrainian nationalists' started immediately to fight for this top position in the government because each party hopes to control Ukrainian internal policy. We have to give 'FN' or 'OUN' this post, according to our agreement, which were concluded before the elections.;
EVT_91471_OPTIONA;Vladimir Khitrovo from 'FN';
EVT_91471_OPTIONB;Vladimir Chekhovsky from 'OUN';
EVT_91471_OPTIONC;Daniil Skoropadsky, son of our Hetman;
EVT_91472_NAME;Explosion on the Dnieper;
EVT_91472_DESC;Today at 11 a.m. when our King Vasily was on his yacht, an explosion rips apart his small ship. Our minister of security got a message that the yacht of His Majesty was mined by a syndicalist group, which had decided to keep up their struggle against our government after their loss at the elections. Unfortunately, there was no chance to save our King, and different political groups want to use this chance and begin to govern Ukraine.;
EVT_91472_OPTIONA;Long live Leo Stefan! And his supporters fron 'FN'...;
EVT_91472_OPTIONB;Long live Daniil! And his supporters fron 'FN'...;
EVT_91472_OPTIONC;Long live Daniil! And his supporters fron 'OUN'...;
EVT_91472_OPTIOND;Long live Daniil! And his father Pavel...;
EVT_91473_NAME;Recognizing Russian as the Official Second Language;
EVT_91473_DESC;One of the biggest problems, which exists in Ukraine is the language question. De-facto the Russian language is used by majority of the population, but its usage is prohibited in the state institutions. 'Faith and Nation' movement has always opposed this prohibition and thus it is with great pleasure that prime-minister Mikhail Bulgakow now finally is able to abolish this language law.;
EVT_91473_OPTIONA;Yes, in the name of Gogol!;
EVT_91473_OPTIONB;No, I don't think so!;
EVT_91474_NAME;Free Trade Area in the East;
EVT_91474_DESC;Relations between Ukraine and Russian was rather cold since the end of the Weltkrieg. Now the new government of Ukraine finds possibilities to reconstruct the Ukrainian economy as the idea of a free trade area seems to be profitable. But what will our King say?;
EVT_91474_OPTIONA;Send this proposition to Russia;
EVT_91474_OPTIONB;We have Mitteleuropa and we shall stick by it!;
EVT_91475_NAME;Free Trade Area With the Ukraine;
EVT_91475_DESC;The new Ukrainian government has sought to reconstruct their economy by establishing a free trade area between the Ukraine and the Russian market. This free trade area would also be a boon for our own merchants and industrialists, opening the largely agrarian Ukrainian market for their goods.;
EVT_91475_OPTIONA;Launch this project!;
EVT_91475_OPTIONB;No thanks;
EVT_91476_NAME;Free Trade Area Results in Profits;
EVT_91476_DESC;The free trade area with Ukraine has shown its benefits. The borderlands which have been deserted since the Weltkrieg are full of collieries and ironworks now. The unemployment rate has reached the lowest level since 1918. This is a great example of the successes brought by Russo-Ukrainian co-operation!;
EVT_91476_OPTIONA;Great;
EVT_91477_NAME;Free Trade Area Results in Profits;
EVT_91477_DESC;The free trade area with Ukraine has shown its benefits. The borderlands which have been deserted since the Weltkrieg are full of collieries and ironworks now. The unemployment rate has reached the lowest level since 1918. This is a great example of the successes brought by Russo-Ukrainian co-operation!;
EVT_91477_OPTIONA;Great;
EVT_91478_NAME;Treaty of Pereyaslav;
EVT_91478_DESC;Since the fall of the Russian Empire, both Russia and the Ukraine have been independent, but also rather weak states. Now, with both Russia and Ukraine having reached domestic stability, more and more citizens from both states are calling for reunification. Although it could lead to a split with Mitteleuropa this might be the one great chance for Great and Little Russia to reunite into a resurgent Greater Russia - a state that confidently can oppose Germanic hegemony in Eastern Europe.;
EVT_91478_OPTIONA;Propose the treaty of reunification to the Ukraine!;
EVT_91478_OPTIONB;Great Russia is Russia enough...;
EVT_91479_NAME;The Treaty of Pereyaslav;
EVT_91479_DESC;Since the fall of the Russian Empire, both Russia and the Ukraine have been independent, but also rather weak states. Now, with both Russia and Ukraine having reached domestic stability, more and more citizens from both states are calling for reunification. Although it could lead to a split with Mitteleuropa this might be the one great chance for Great and Little Russia to reunite into a resurgent Greater Russia - a state that confidently can oppose Germanic hegemony in Eastern Europe.;
EVT_91479_OPTIONA;Together with Russia, the Ukraine shall prosper for a thousand years!;
EVT_91479_OPTIONB;We won't give an inch of our independence!;
EVT_91480_NAME;Ratification of the Treaty of Pereyaslav;
EVT_91480_DESC;The pro-Russian government in Kiev has declared its willingness to reunify with us. Today is truly a joyful day for both our nations. Together we shall present a united Slavic front against Germanic and Asiatic barbarism! Glory to Mother Russia!;
EVT_91480_OPTIONA;All belongs to Mother Russia!;
EVT_91481_NAME;Western Ukraine Accepts Our Rule;
EVT_91481_DESC;After some time witnessing the efficiency and justice of the union between Russia and the Ukraine, the reluctant inhabitants of the Western parts of the Ukraine have finally accepted the benefits and righteousness of the reunification of Little and Great Russia.;
EVT_91481_OPTIONA;Great;
EVT_91482_NAME;Russia Has Annexed the Ukraine!;
EVT_91482_DESC;Terrible news from Ukraine. A pro-Russian government of this country has decided to unify with Russia. We have lost our outpost in the Eastern Europe!;
EVT_91482_OPTIONA;It`s war!;
EVT_91482_OPTIONB;It`s war!;
EVT_91482_OPTIONC;After all... it all belongs to Mother Russia.;
EVT_91490_NAME;The Prosvita Movement;
EVT_91490_DESC;Unfortunately the majority of our people use the Russian language despite the fact that the government doesn't recognize it as a state language. To combat this Sydor Golubovich, one the most famous Ukrainian nationalists, proposed to invest in the activities of the 'Prosvita' ('Education') movement. The aim of this movement is to spread Ukrainian culture and language all over our country as well as abroad.;
EVT_91490_OPTIONA;No price is too high for the advancement of the mother tongue!;
EVT_91490_OPTIONB;We'd only antagonize the Russophiles...;
EVT_91491_NAME;Prosvita is Effective!;
EVT_91491_DESC;Activity of the Prosvita movement has had a positive influence on our youth. A lot of the young people are ready to defend their country, their culture and traditions. They will be perfect soldiers of our army.;
EVT_91491_OPTIONA;That's right young man, enrol in the army!;
EVT_91492_NAME;Economical Self-Confidence;
EVT_91492_DESC;Since 1918 we have been critically dependent on German goods, which fill our market. On account of this dependency our farmers aren't able to develop their own business and compete with the German farmers, who hold key positions in our economy! We have to reconstruct our national agriculture market and destroy the shameful dependence from German Empire.;
EVT_91492_OPTIONA;Announce an embargo of German goods!;
EVT_91492_OPTIONB;There is no reason to resort to economic warfare;
EVT_91493_NAME;Ukrainian Embargo;
EVT_91493_DESC;The new Ukrainian nationalist government has decided to critically reduce our participation in their domestic markets. This is another problem for our farmers because Ukraine was a big and perspective outlet for their produces. How should we respond to this unbelievable behaviour of Ukraine?  ;
EVT_91493_OPTIONA;Demand a reversal of this outrageous embargo!;
EVT_91493_OPTIONB;Who cares about the Ukrainian market?;
EVT_91494_NAME;German Empire Demands an End to the Embargo;
EVT_91494_DESC;Our unexpected embargo shocked and angered the German government. The Germans demand that we open our market for them once more, or they won`t consider us a partner of Mitteleuropa any more. But this embargo began to strengthen our economic sphere. What should we do?;
EVT_91494_OPTIONA;Comply and remove the embargo.;
EVT_91494_OPTIONB;Maintain the embargo, we must protect our peasants!;
EVT_91495_NAME;First Results of the Embargo;
EVT_91495_DESC;Our decision to impose an embargo on German goods to help our national producers has thankfully led to a stabilisation of our agricultural sector. 60-70% of the state and private farms can now be called self-supporting. As a result we can solve other, more difficult problems in our economy, because we have support in the villages and farms.;
EVT_91495_OPTIONA;The bread's back in the breadbasket of Europe!.;
EVT_914400_NAME;Future Airport in Donetsk?;
EVT_914400_DESC;The aviation industry is growing, not only for the military but also for the public. International and national flights are taking more and more people to different places by flight. We in Ukraine also want our citizens to be able to use this way of transport, and also want more people to visit our beautiful nation. So a International Airport in Donetsk could be a possibility.;
EVT_914400_OPTIONA;It is a good idea, start the planning process;
EVT_914400_OPTIONB;We don't need it.;
EVT_914401_NAME;Initial Plan - Donetsk Airport;
EVT_914401_DESC;The first phase in the planning process is to decide what name the airport should have, it will be decided by a special committee put together by both politicians and normal people. The first choice is popular by the masses, but politicians think it's a bit vague. Sergey Prokofiev is popular by the cultural elite and some politicians, but the people aren't much interested. And last is the Eastern Pearl, it was the Foreign Minister who thought it would be a good name.;
EVT_914401_OPTIONA;Donetsk Peoples Airport;
EVT_914401_OPTIONB;Sergey Prokofiev Airport;
EVT_914401_OPTIONC;The Eastern Pearl;
EVT_914401_OPTIOND;The Commitee couldn't agree on anything;
EVT_914402_NAME;Donetsk Airport Finished!;
EVT_914402_DESC;After a long time the planning and construction of the Airport in the Donetsk region is finished! Long live Ukraine!;
EVT_914402_OPTIONA;Hurrah!;
EVT_914403_NAME;Plots in the Kingdom of the Ukraine!;
EVT_914403_DESC;Though the leadership of the Ukrainian syndicalist party has been arrested, our economical policy didn't calm the population of our country. Amidst the commotion, the Ukrainian nationalists and the pro-Russian groups have decided to launch a plot against Hetman Skoropadsky. The government have lost the remains of the support and the citizens in Kiev are waiting for the new authority.;
EVT_914403_OPTIONA;'Faith and Nation' takes control of the apparatus of state!;
EVT_914403_OPTIONB;Dontsov and his Sich Riflemen secure the capital!;
EVT_914404_NAME;New elections;
EVT_914404_DESC;Thought Khrushchev was replaced with Vladimir Vynnichenko, the situation in the country didn`t become better. Almost all citizens of Ukraine want to elect new Rada, because the Ukrainian Syndicalist party block all projects of the law, introduced by the King`s supporters. No doubt, that the new majority in the Rada will get pro-Russian 'Faith and Nation' and 'Organisation of the Ukrainian Nationalists', because only they have real projects, how to overcome the crisis.;
EVT_914404_OPTIONA;Still better than Khrushchev;
EVT_915000_NAME;The United Baltic Duchy;
EVT_915000_DESC;Der ostliche Schutzwall des Kaiserreichs, is how the United Baltic Duchy came to be known. In this rather small client state of the German Empire, the full spectrum of political powers is concentrated with the Baltic German minority, who live mainly in the cities of Riga, Revel, and the islands of Osel and Dago. The rest of the country is populated mainly by Latvians and Estonians.;
EVT_915000_OPTIONA;Interesting, tell me more!;
EVT_915000_OPTIONB;Yada, yada, just let me play!;
EVT_915001_NAME;Duchy's Interior Situation;
EVT_915001_DESC;Administratively, the Duchy is subdivided into two Stadte, Riga and Revel, and four LÃ¤nder, which are Oselland, Estland, Livland, and Kurland. As the country is organized along unitarian lines, the regions have only very little power. Moreover, recent tensions with rural Estonian and Latvian populations has prompted the formation of two specialized security commands for Livland and Estland.;
EVT_915001_OPTIONA;Just what have I gotten myself into?;
EVT_915002_NAME;Duchy's Overall Situation;
EVT_915002_DESC;Overall, the Duchy's position is not entirely enviable. Lithuania wants sea access, Russia wants its Baltic provinces back, Finland has pan-Finno-Ugric ideas. In addition, the lack of strong authority over the Lander of Estland, Livland, and Kurland severely hampers the economy. Outstanding interior problems shall have to be resolved before future plans can be adressed.;
EVT_915002_OPTIONA;Next game, I'm playing Switzerland.;
EVT_915100_NAME;Baltic Germans and their Duchy;
EVT_915100_DESC;As economic stagnation and recession nears, old feuds between largely urban Germans and rural non-Germans gain new strength. Some propose to further encourage Germans to settle the land, others wish to integrate the local population fully into the political life. In the end, the choice is in between fully integrating into the Empire or partially emancipating ourselves from Imperial authority.;
EVT_915100_OPTIONA;Integration;
EVT_915100_OPTIONB;Emancipation;
EVT_915110_NAME;Invite Germans or Befriend Locals?;
